deal_id,deal_amount,outcome,risk_score,win_probability,industry,sales_rep_id,cycle_bucket,risk_tier
D04450,2615,Lost,56.6,43.4,EdTech,rep_22,Medium (30-60d),High Risk
D04451,4133,Won,56.3,43.7,EdTech,rep_22,Very Long (90-120d),High Risk
D04452,2493,Lost,54.2,45.8,SaaS,rep_14,Fast (0-30d),Medium Risk
D04453,3035,Lost,54.3,45.7,Ecommerce,rep_16,Long (60-90d),Medium Risk
D04454,15718,Won,53.5,46.5,HealthTech,rep_4,Fast (0-30d),Medium Risk
D04455,66671,Lost,53.1,46.9,HealthTech,rep_11,Fast (0-30d),Medium Risk
D04456,14059,Won,55.5,44.5,HealthTech,rep_1,Medium (30-60d),High Risk
D04457,13394,Won,53.4,46.6,HealthTech,rep_21,Long (60-90d),Medium Risk
D04458,13434,Won,54.8,45.2,EdTech,rep_13,Long (60-90d),Medium Risk
D04459,5837,Lost,54.6,45.4,EdTech,rep_2,Long (60-90d),Medium Risk
D04460,15384,Lost,52.7,47.3,EdTech,rep_8,Fast (0-30d),Medium Risk
D04461,81099,Lost,56.2,43.8,EdTech,rep_18,Very Long (90-120d),High Risk
D04462,7040,Won,55.6,44.4,Ecommerce,rep_23,Medium (30-60d),High Risk
D04463,12176,Lost,55.6,44.4,Ecommerce,rep_10,Very Long (90-120d),High Risk
D04464,3585,Lost,54.6,45.4,FinTech,rep_14,Long (60-90d),Medium Risk
D04465,50742,Won,54.8,45.2,Ecommerce,rep_24,Long (60-90d),Medium Risk
D04466,94601,Lost,55.7,44.3,Ecommerce,rep_13,Very Long (90-120d),High Risk
D04467,72050,Won,53.5,46.5,SaaS,rep_17,Fast (0-30d),Medium Risk
D04468,10951,Won,53.5,46.5,HealthTech,rep_21,Very Long (90-120d),Medium Risk
D04469,6522,Lost,54.6,45.4,Ecommerce,rep_4,Long (60-90d),Medium Risk
D04470,17989,Lost,56.3,43.7,EdTech,rep_18,Very Long (90-120d),High Risk
D04471,18161,Lost,54.7,45.3,Ecommerce,rep_8,Long (60-90d),Medium Risk
D04472,9570,Lost,53.8,46.2,HealthTech,rep_17,Fast (0-30d),Medium Risk
D04473,5642,Won,54.5,45.5,Ecommerce,rep_1,Long (60-90d),Medium Risk
D04474,11432,Won,54.6,45.4,HealthTech,rep_11,Long (60-90d),Medium Risk
D04475,2066,Won,53.7,46.3,HealthTech,rep_23,Fast (0-30d),Medium Risk
D04476,14610,Lost,54.8,45.2,EdTech,rep_3,Medium (30-60d),Medium Risk
D04477,15865,Won,54.6,45.4,HealthTech,rep_18,Fast (0-30d),Medium Risk
D04478,11545,Won,54.0,46.0,HealthTech,rep_13,Fast (0-30d),Medium Risk
D04479,59360,Won,55.0,45.0,EdTech,rep_24,Long (60-90d),Medium Risk
D04480,45281,Won,53.0,47.0,FinTech,rep_21,Very Long (90-120d),Medium Risk
D04481,39244,Lost,52.8,47.2,FinTech,rep_5,Fast (0-30d),Medium Risk
D04482,3740,Won,54.1,45.9,Ecommerce,rep_20,Long (60-90d),Medium Risk
D04483,2972,Won,54.8,45.2,HealthTech,rep_17,Long (60-90d),Medium Risk
D04484,68175,Lost,56.2,43.8,Ecommerce,rep_10,Medium (30-60d),High Risk
D04485,7145,Won,55.1,44.9,EdTech,rep_2,Very Long (90-120d),High Risk
D04486,5440,Won,54.9,45.1,EdTech,rep_4,Very Long (90-120d),Medium Risk
D04487,33416,Lost,56.0,44.0,EdTech,rep_4,Medium (30-60d),High Risk
D04488,37046,Lost,55.1,44.9,Ecommerce,rep_25,Long (60-90d),High Risk
D04489,7389,Lost,55.4,44.6,EdTech,rep_13,Very Long (90-120d),High Risk
D04490,14039,Lost,53.4,46.6,HealthTech,rep_21,Very Long (90-120d),Medium Risk
D04491,6258,Won,55.0,45.0,HealthTech,rep_22,Fast (0-30d),Medium Risk
D04492,45639,Lost,55.0,45.0,Ecommerce,rep_20,Medium (30-60d),Medium Risk
D04493,2273,Lost,55.6,44.4,FinTech,rep_7,Very Long (90-120d),High Risk
D04494,60404,Won,55.9,44.1,SaaS,rep_18,Very Long (90-120d),High Risk
D04495,19484,Won,55.6,44.4,Ecommerce,rep_4,Medium (30-60d),High Risk
D04496,7231,Won,54.0,46.0,SaaS,rep_21,Very Long (90-120d),Medium Risk
D04497,3920,Lost,53.3,46.7,Ecommerce,rep_25,Fast (0-30d),Medium Risk
D04498,29503,Lost,56.3,43.7,SaaS,rep_22,Very Long (90-120d),High Risk
D04499,38927,Lost,55.5,44.5,SaaS,rep_2,Very Long (90-120d),High Risk
D04500,6986,Lost,53.8,46.2,FinTech,rep_16,Long (60-90d),Medium Risk
D04501,92322,Won,54.2,45.8,EdTech,rep_19,Very Long (90-120d),Medium Risk
D04502,9272,Lost,55.8,44.2,SaaS,rep_24,Medium (30-60d),High Risk
D04503,2588,Won,52.8,47.2,Ecommerce,rep_3,Fast (0-30d),Medium Risk
D04504,34307,Lost,55.9,44.1,HealthTech,rep_22,Long (60-90d),High Risk
D04505,4329,Lost,55.1,44.9,HealthTech,rep_11,Very Long (90-120d),High Risk
D04506,4224,Won,56.2,43.8,Ecommerce,rep_18,Medium (30-60d),High Risk
D04507,39090,Lost,55.2,44.8,Ecommerce,rep_4,Medium (30-60d),High Risk
D04508,11836,Lost,55.1,44.9,Ecommerce,rep_20,Very Long (90-120d),High Risk
D04509,14765,Won,52.4,47.6,FinTech,rep_3,Fast (0-30d),Medium Risk
D04510,8375,Won,54.2,45.8,Ecommerce,rep_19,Very Long (90-120d),Medium Risk
D04511,91873,Lost,55.1,44.9,SaaS,rep_13,Long (60-90d),High Risk
D04512,3391,Won,55.3,44.7,SaaS,rep_9,Medium (30-60d),High Risk
D04513,17361,Lost,53.6,46.4,FinTech,rep_12,Very Long (90-120d),Medium Risk
D04514,13428,Won,53.7,46.3,FinTech,rep_3,Long (60-90d),Medium Risk
D04515,17551,Lost,52.9,47.1,SaaS,rep_19,Fast (0-30d),Medium Risk
D04516,6857,Lost,54.1,45.9,EdTech,rep_14,Fast (0-30d),Medium Risk
D04517,10100,Won,53.6,46.4,SaaS,rep_9,Fast (0-30d),Medium Risk
D04518,40305,Won,54.0,46.0,Ecommerce,rep_21,Long (60-90d),Medium Risk
D04519,3998,Lost,54.8,45.2,EdTech,rep_10,Fast (0-30d),Medium Risk
D04520,5110,Won,54.5,45.5,FinTech,rep_7,Fast (0-30d),Medium Risk
D04521,11455,Won,54.5,45.5,EdTech,rep_10,Fast (0-30d),Medium Risk
D04522,19106,Lost,56.1,43.9,SaaS,rep_22,Long (60-90d),High Risk
D04523,7411,Won,54.1,45.9,Ecommerce,rep_19,Long (60-90d),Medium Risk
D04524,15370,Lost,56.0,44.0,SaaS,rep_22,Long (60-90d),High Risk
D04525,15337,Won,53.0,47.0,Ecommerce,rep_20,Fast (0-30d),Medium Risk
D04526,6626,Won,55.8,44.2,FinTech,rep_15,Medium (30-60d),High Risk
D04527,4917,Won,55.2,44.8,FinTech,rep_4,Medium (30-60d),High Risk
D04528,94700,Won,54.6,45.4,HealthTech,rep_8,Medium (30-60d),Medium Risk
D04529,14656,Won,55.5,44.5,SaaS,rep_24,Medium (30-60d),High Risk
D04530,2324,Lost,55.2,44.8,SaaS,rep_17,Medium (30-60d),High Risk
D04531,51441,Lost,57.0,43.0,Ecommerce,rep_7,Medium (30-60d),High Risk
D04532,5295,Won,56.1,43.9,EdTech,rep_6,Medium (30-60d),High Risk
D04533,15306,Lost,53.6,46.4,SaaS,rep_21,Medium (30-60d),Medium Risk
D04534,80230,Won,55.2,44.8,Ecommerce,rep_3,Very Long (90-120d),High Risk
D04535,86710,Won,54.4,45.6,EdTech,rep_6,Fast (0-30d),Medium Risk
D04536,15008,Won,56.2,43.8,Ecommerce,rep_18,Very Long (90-120d),High Risk
D04537,42124,Won,54.7,45.3,Ecommerce,rep_23,Long (60-90d),Medium Risk
D04538,16484,Lost,55.4,44.6,HealthTech,rep_15,Medium (30-60d),High Risk
D04539,9713,Lost,54.6,45.4,EdTech,rep_11,Long (60-90d),Medium Risk
D04540,65025,Lost,54.1,45.9,Ecommerce,rep_20,Long (60-90d),Medium Risk
D04541,15241,Lost,54.8,45.2,HealthTech,rep_11,Very Long (90-120d),Medium Risk
D04542,9709,Won,54.5,45.5,SaaS,rep_12,Medium (30-60d),Medium Risk
D04543,15336,Lost,54.5,45.5,EdTech,rep_12,Long (60-90d),Medium Risk
D04544,57842,Lost,54.1,45.9,Ecommerce,rep_12,Very Long (90-120d),Medium Risk
D04545,11539,Lost,53.8,46.2,HealthTech,rep_17,Fast (0-30d),Medium Risk
D04546,58347,Won,53.4,46.6,Ecommerce,rep_2,Fast (0-30d),Medium Risk
D04547,56515,Won,54.8,45.2,FinTech,rep_14,Very Long (90-120d),Medium Risk
D04548,2450,Won,54.1,45.9,SaaS,rep_24,Fast (0-30d),Medium Risk
D04549,75374,Won,53.4,46.6,Ecommerce,rep_2,Fast (0-30d),Medium Risk
D04550,16863,Lost,56.5,43.5,EdTech,rep_22,Very Long (90-120d),High Risk
D04551,2591,Lost,54.4,45.6,SaaS,rep_2,Long (60-90d),Medium Risk
D04552,5374,Won,52.8,47.2,FinTech,rep_12,Fast (0-30d),Medium Risk
D04553,3464,Lost,55.6,44.4,Ecommerce,rep_17,Medium (30-60d),High Risk
D04554,4215,Lost,54.7,45.3,EdTech,rep_2,Very Long (90-120d),Medium Risk
D04555,17197,Won,54.2,45.8,EdTech,rep_20,Long (60-90d),Medium Risk
D04556,7960,Won,55.1,44.9,Ecommerce,rep_25,Medium (30-60d),High Risk
D04557,6226,Lost,55.7,44.3,FinTech,rep_7,Long (60-90d),High Risk
D04558,10423,Won,53.7,46.3,FinTech,rep_11,Long (60-90d),Medium Risk
D04559,56524,Won,54.7,45.3,SaaS,rep_13,Long (60-90d),Medium Risk
D04560,7840,Won,55.3,44.7,EdTech,rep_24,Very Long (90-120d),High Risk
D04561,97067,Lost,54.3,45.7,HealthTech,rep_2,Long (60-90d),Medium Risk
D04562,82073,Won,53.9,46.1,FinTech,rep_3,Very Long (90-120d),Medium Risk
D04563,5004,Lost,54.5,45.5,FinTech,rep_24,Very Long (90-120d),Medium Risk
D04564,18817,Won,54.8,45.2,FinTech,rep_11,Very Long (90-120d),Medium Risk
D04565,15390,Lost,56.2,43.8,EdTech,rep_22,Very Long (90-120d),High Risk
D04566,31144,Lost,54.3,45.7,Ecommerce,rep_2,Long (60-90d),Medium Risk
D04567,5311,Won,55.0,45.0,Ecommerce,rep_3,Very Long (90-120d),Medium Risk
D04568,43402,Lost,55.4,44.6,SaaS,rep_13,Long (60-90d),High Risk
D04569,52343,Lost,54.6,45.4,SaaS,rep_3,Very Long (90-120d),Medium Risk
D04570,5066,Lost,54.9,45.1,EdTech,rep_22,Fast (0-30d),Medium Risk
D04571,6794,Won,54.6,45.4,SaaS,rep_2,Long (60-90d),Medium Risk
D04572,66095,Won,55.1,44.9,Ecommerce,rep_6,Long (60-90d),High Risk
D04573,83088,Lost,55.2,44.8,EdTech,rep_14,Long (60-90d),High Risk
D04574,21772,Lost,53.7,46.3,Ecommerce,rep_23,Fast (0-30d),Medium Risk
D04575,6590,Lost,52.9,47.1,EdTech,rep_3,Fast (0-30d),Medium Risk
D04576,85381,Lost,54.3,45.7,HealthTech,rep_19,Very Long (90-120d),Medium Risk
D04577,17348,Lost,54.5,45.5,Ecommerce,rep_16,Very Long (90-120d),Medium Risk
D04578,95249,Lost,55.0,45.0,EdTech,rep_5,Very Long (90-120d),Medium Risk
D04579,65301,Lost,54.6,45.4,Ecommerce,rep_4,Very Long (90-120d),Medium Risk
D04580,90026,Lost,55.2,44.8,FinTech,rep_9,Very Long (90-120d),High Risk
D04581,4201,Won,53.2,46.8,EdTech,rep_16,Fast (0-30d),Medium Risk
D04582,7648,Lost,54.7,45.3,FinTech,rep_5,Medium (30-60d),Medium Risk
D04583,2789,Won,54.5,45.5,Ecommerce,rep_19,Medium (30-60d),Medium Risk
D04584,19506,Lost,56.8,43.2,Ecommerce,rep_18,Very Long (90-120d),High Risk
D04585,75849,Won,54.3,45.7,EdTech,rep_24,Fast (0-30d),Medium Risk
D04586,28611,Won,54.9,45.1,FinTech,rep_17,Long (60-90d),Medium Risk
D04587,96408,Won,55.5,44.5,EdTech,rep_18,Fast (0-30d),High Risk
D04588,96060,Lost,52.7,47.3,FinTech,rep_11,Fast (0-30d),Medium Risk
D04589,7079,Won,55.0,45.0,Ecommerce,rep_13,Very Long (90-120d),Medium Risk
D04590,60153,Won,52.2,47.8,FinTech,rep_12,Fast (0-30d),Medium Risk
D04591,3614,Lost,52.8,47.2,FinTech,rep_20,Fast (0-30d),Medium Risk
D04592,5845,Lost,53.2,46.8,FinTech,rep_5,Fast (0-30d),Medium Risk
D04593,7870,Won,54.2,45.8,SaaS,rep_3,Long (60-90d),Medium Risk
D04594,24096,Won,55.0,45.0,EdTech,rep_19,Medium (30-60d),Medium Risk
D04595,3926,Lost,56.2,43.8,EdTech,rep_10,Long (60-90d),High Risk
D04596,46444,Won,54.2,45.8,FinTech,rep_8,Medium (30-60d),Medium Risk
D04597,13705,Lost,56.1,43.9,EdTech,rep_23,Medium (30-60d),High Risk
D04598,3362,Lost,54.8,45.2,SaaS,rep_14,Long (60-90d),Medium Risk
D04599,97577,Lost,55.4,44.6,SaaS,rep_11,Medium (30-60d),High Risk
D04600,95091,Won,55.1,44.9,SaaS,rep_25,Long (60-90d),High Risk
D04601,9749,Lost,55.4,44.6,Ecommerce,rep_24,Medium (30-60d),High Risk
D04602,11654,Lost,54.7,45.3,FinTech,rep_13,Long (60-90d),Medium Risk
D04603,79333,Won,53.6,46.4,HealthTech,rep_16,Fast (0-30d),Medium Risk
D04604,74736,Lost,53.7,46.3,FinTech,rep_8,Long (60-90d),Medium Risk
D04605,20053,Lost,54.1,45.9,Ecommerce,rep_20,Long (60-90d),Medium Risk
D04606,9459,Lost,53.1,46.9,HealthTech,rep_20,Fast (0-30d),Medium Risk
D04607,18367,Lost,55.5,44.5,EdTech,rep_13,Medium (30-60d),High Risk
D04608,18456,Won,54.8,45.2,Ecommerce,rep_4,Very Long (90-120d),Medium Risk
D04609,58661,Lost,56.5,43.5,EdTech,rep_18,Medium (30-60d),High Risk
D04610,12609,Won,54.0,46.0,FinTech,rep_19,Very Long (90-120d),Medium Risk
D04611,18100,Lost,55.4,44.6,FinTech,rep_14,Medium (30-60d),High Risk
D04612,6283,Won,55.1,44.9,SaaS,rep_5,Medium (30-60d),High Risk
D04613,67810,Won,54.7,45.3,SaaS,rep_4,Very Long (90-120d),Medium Risk
D04614,5209,Won,54.4,45.6,EdTech,rep_11,Long (60-90d),Medium Risk
D04615,6117,Won,55.3,44.7,Ecommerce,rep_4,Medium (30-60d),High Risk
D04616,17920,Won,55.8,44.2,SaaS,rep_14,Very Long (90-120d),High Risk
D04617,99526,Lost,55.6,44.4,HealthTech,rep_23,Medium (30-60d),High Risk
D04618,7741,Lost,55.9,44.1,SaaS,rep_10,Long (60-90d),High Risk
D04619,8543,Won,55.8,44.2,HealthTech,rep_13,Medium (30-60d),High Risk
D04620,40825,Won,54.0,46.0,Ecommerce,rep_21,Medium (30-60d),Medium Risk
D04621,79346,Won,53.7,46.3,SaaS,rep_19,Long (60-90d),Medium Risk
D04622,2230,Won,54.8,45.2,FinTech,rep_10,Long (60-90d),Medium Risk
D04623,19901,Won,55.3,44.7,FinTech,rep_23,Very Long (90-120d),High Risk
D04624,6813,Won,52.9,47.1,FinTech,rep_20,Fast (0-30d),Medium Risk
D04625,12978,Lost,54.2,45.8,SaaS,rep_6,Fast (0-30d),Medium Risk
D04626,44613,Won,55.2,44.8,EdTech,rep_1,Medium (30-60d),High Risk
D04627,16915,Won,55.3,44.7,HealthTech,rep_13,Very Long (90-120d),High Risk
D04628,13038,Lost,54.6,45.4,FinTech,rep_19,Very Long (90-120d),Medium Risk
D04629,6580,Lost,54.7,45.3,FinTech,rep_2,Medium (30-60d),Medium Risk
D04630,7418,Lost,54.1,45.9,SaaS,rep_12,Very Long (90-120d),Medium Risk
D04631,11185,Lost,54.5,45.5,FinTech,rep_25,Very Long (90-120d),Medium Risk
D04632,10614,Lost,54.4,45.6,HealthTech,rep_14,Fast (0-30d),Medium Risk
D04633,7200,Lost,56.7,43.3,FinTech,rep_22,Medium (30-60d),High Risk
D04634,5269,Won,56.3,43.7,EdTech,rep_22,Long (60-90d),High Risk
D04635,4536,Won,53.5,46.5,HealthTech,rep_21,Very Long (90-120d),Medium Risk
D04636,94129,Lost,54.1,45.9,EdTech,rep_6,Fast (0-30d),Medium Risk
D04637,7103,Lost,55.1,44.9,EdTech,rep_16,Long (60-90d),High Risk
D04638,45067,Won,54.8,45.2,Ecommerce,rep_25,Long (60-90d),Medium Risk
D04639,3929,Lost,55.4,44.6,Ecommerce,rep_23,Medium (30-60d),High Risk
D04640,58730,Won,54.8,45.2,EdTech,rep_6,Fast (0-30d),Medium Risk
D04641,63411,Won,54.1,45.9,FinTech,rep_1,Long (60-90d),Medium Risk
D04642,67729,Lost,56.0,44.0,EdTech,rep_10,Very Long (90-120d),High Risk
D04643,9717,Won,56.1,43.9,HealthTech,rep_7,Long (60-90d),High Risk
D04644,10194,Lost,55.4,44.6,HealthTech,rep_17,Medium (30-60d),High Risk
D04645,2866,Lost,53.2,46.8,SaaS,rep_5,Fast (0-30d),Medium Risk
D04646,17755,Lost,54.0,46.0,FinTech,rep_12,Very Long (90-120d),Medium Risk
D04647,75882,Lost,54.2,45.8,FinTech,rep_7,Fast (0-30d),Medium Risk
D04648,5579,Won,54.2,45.8,EdTech,rep_16,Long (60-90d),Medium Risk
D04649,65563,Won,54.1,45.9,SaaS,rep_21,Medium (30-60d),Medium Risk
D04650,62751,Won,53.3,46.7,SaaS,rep_19,Fast (0-30d),Medium Risk
D04651,3704,Lost,55.1,44.9,SaaS,rep_25,Medium (30-60d),High Risk
D04652,15019,Lost,55.4,44.6,SaaS,rep_14,Very Long (90-120d),High Risk
D04653,35415,Lost,53.3,46.7,FinTech,rep_12,Long (60-90d),Medium Risk
D04654,96794,Won,55.2,44.8,SaaS,rep_11,Very Long (90-120d),High Risk
D04655,14959,Won,53.9,46.1,SaaS,rep_16,Long (60-90d),Medium Risk
D04656,20881,Won,54.3,45.7,SaaS,rep_8,Very Long (90-120d),Medium Risk
D04657,10330,Won,54.1,45.9,HealthTech,rep_21,Very Long (90-120d),Medium Risk
D04658,3510,Won,54.7,45.3,EdTech,rep_19,Medium (30-60d),Medium Risk
D04659,14193,Won,56.2,43.8,SaaS,rep_10,Very Long (90-120d),High Risk
D04660,10155,Won,53.1,46.9,SaaS,rep_12,Fast (0-30d),Medium Risk
D04661,85565,Lost,54.3,45.7,SaaS,rep_19,Long (60-90d),Medium Risk
D04662,98649,Lost,55.6,44.4,HealthTech,rep_5,Medium (30-60d),High Risk
D04663,6680,Lost,52.9,47.1,Ecommerce,rep_3,Fast (0-30d),Medium Risk
D04664,12704,Won,55.8,44.2,Ecommerce,rep_7,Very Long (90-120d),High Risk
D04665,62234,Won,51.8,48.2,FinTech,rep_21,Fast (0-30d),Medium Risk
D04666,18109,Lost,54.6,45.4,EdTech,rep_7,Fast (0-30d),Medium Risk
D04667,22188,Won,53.7,46.3,FinTech,rep_10,Fast (0-30d),Medium Risk
D04668,5811,Lost,54.7,45.3,FinTech,rep_11,Medium (30-60d),Medium Risk
D04669,17400,Won,55.3,44.7,Ecommerce,rep_15,Very Long (90-120d),High Risk
D04670,32147,Lost,53.1,46.9,EdTech,rep_19,Fast (0-30d),Medium Risk
D04671,6439,Won,53.3,46.7,EdTech,rep_20,Fast (0-30d),Medium Risk
D04672,73638,Lost,53.2,46.8,HealthTech,rep_5,Fast (0-30d),Medium Risk
D04673,53007,Won,55.7,44.3,FinTech,rep_14,Medium (30-60d),High Risk
D04674,7829,Won,53.4,46.6,SaaS,rep_1,Fast (0-30d),Medium Risk
D04675,54199,Won,54.6,45.4,SaaS,rep_7,Fast (0-30d),Medium Risk
D04676,55202,Lost,55.1,44.9,SaaS,rep_8,Medium (30-60d),High Risk
D04677,6225,Won,52.8,47.2,Ecommerce,rep_8,Fast (0-30d),Medium Risk
D04678,3926,Won,55.1,44.9,Ecommerce,rep_1,Medium (30-60d),High Risk
D04679,52202,Lost,53.9,46.1,SaaS,rep_16,Long (60-90d),Medium Risk
D04680,3414,Lost,55.1,44.9,EdTech,rep_2,Very Long (90-120d),High Risk
D04681,9838,Lost,55.0,45.0,SaaS,rep_25,Very Long (90-120d),Medium Risk
D04682,38511,Lost,55.0,45.0,SaaS,rep_20,Medium (30-60d),Medium Risk
D04683,4252,Won,57.0,43.0,HealthTech,rep_18,Medium (30-60d),High Risk
D04684,4108,Won,55.2,44.8,Ecommerce,rep_24,Very Long (90-120d),High Risk
D04685,4846,Won,55.3,44.7,HealthTech,rep_17,Medium (30-60d),High Risk
D04686,83767,Won,56.1,43.9,EdTech,rep_18,Very Long (90-120d),High Risk
D04687,8142,Won,53.3,46.7,SaaS,rep_2,Fast (0-30d),Medium Risk
D04688,14184,Lost,55.0,45.0,HealthTech,rep_22,Fast (0-30d),Medium Risk
D04689,25744,Lost,55.4,44.6,HealthTech,rep_4,Very Long (90-120d),High Risk
D04690,23546,Lost,54.1,45.9,FinTech,rep_19,Very Long (90-120d),Medium Risk
D04691,56438,Lost,55.4,44.6,HealthTech,rep_15,Medium (30-60d),High Risk
D04692,12732,Lost,53.1,46.9,FinTech,rep_5,Fast (0-30d),Medium Risk
D04693,12307,Won,56.0,44.0,EdTech,rep_10,Long (60-90d),High Risk
D04694,16467,Won,55.9,44.1,EdTech,rep_6,Very Long (90-120d),High Risk
D04695,2140,Won,54.6,45.4,FinTech,rep_8,Medium (30-60d),Medium Risk
D04696,9604,Won,53.0,47.0,Ecommerce,rep_20,Fast (0-30d),Medium Risk
D04697,77841,Lost,55.4,44.6,EdTech,rep_12,Medium (30-60d),High Risk
D04698,46681,Lost,53.3,46.7,FinTech,rep_9,Fast (0-30d),Medium Risk
D04699,10395,Won,53.2,46.8,SaaS,rep_3,Fast (0-30d),Medium Risk
D04700,7527,Won,53.9,46.1,SaaS,rep_8,Long (60-90d),Medium Risk
D04701,64757,Won,53.9,46.1,Ecommerce,rep_21,Medium (30-60d),Medium Risk
D04702,16641,Won,54.8,45.2,FinTech,rep_4,Medium (30-60d),Medium Risk
D04703,6928,Lost,53.3,46.7,Ecommerce,rep_4,Fast (0-30d),Medium Risk
D04704,46276,Won,55.0,45.0,EdTech,rep_24,Long (60-90d),Medium Risk
D04705,32948,Won,54.6,45.4,FinTech,rep_5,Medium (30-60d),Medium Risk
D04706,3605,Won,53.2,46.8,FinTech,rep_21,Medium (30-60d),Medium Risk
D04707,4403,Won,54.0,46.0,Ecommerce,rep_21,Medium (30-60d),Medium Risk
D04708,6692,Won,54.2,45.8,HealthTech,rep_3,Long (60-90d),Medium Risk
D04709,94567,Won,53.4,46.6,HealthTech,rep_16,Fast (0-30d),Medium Risk
D04710,17550,Won,54.7,45.3,HealthTech,rep_18,Fast (0-30d),Medium Risk
D04711,14983,Lost,55.2,44.8,SaaS,rep_4,Long (60-90d),High Risk
D04712,15647,Lost,55.7,44.3,HealthTech,rep_4,Medium (30-60d),High Risk
D04713,5013,Lost,57.0,43.0,Ecommerce,rep_7,Medium (30-60d),High Risk
D04714,51034,Won,54.8,45.2,FinTech,rep_15,Very Long (90-120d),Medium Risk
D04715,2388,Won,54.6,45.4,SaaS,rep_3,Medium (30-60d),Medium Risk
D04716,3098,Lost,54.5,45.5,SaaS,rep_20,Very Long (90-120d),Medium Risk
D04717,3263,Won,54.9,45.1,EdTech,rep_1,Very Long (90-120d),Medium Risk
D04718,3428,Lost,54.7,45.3,HealthTech,rep_19,Medium (30-60d),Medium Risk
D04719,12564,Lost,54.7,45.3,Ecommerce,rep_3,Very Long (90-120d),Medium Risk
D04720,11380,Lost,54.0,46.0,EdTech,rep_12,Long (60-90d),Medium Risk
D04721,5701,Won,55.3,44.7,Ecommerce,rep_23,Medium (30-60d),High Risk
D04722,12546,Won,54.7,45.3,HealthTech,rep_25,Long (60-90d),Medium Risk
D04723,12271,Won,53.5,46.5,Ecommerce,rep_20,Fast (0-30d),Medium Risk
D04724,25243,Won,55.2,44.8,SaaS,rep_10,Long (60-90d),High Risk
D04725,4850,Won,54.1,45.9,EdTech,rep_20,Long (60-90d),Medium Risk
D04726,7585,Lost,54.9,45.1,FinTech,rep_1,Very Long (90-120d),Medium Risk
D04727,8996,Lost,55.0,45.0,SaaS,rep_1,Very Long (90-120d),Medium Risk
D04728,14998,Lost,53.3,46.7,SaaS,rep_21,Long (60-90d),Medium Risk
D04729,7827,Lost,55.0,45.0,EdTech,rep_24,Long (60-90d),Medium Risk
D04730,3744,Lost,54.5,45.5,Ecommerce,rep_11,Very Long (90-120d),Medium Risk
D04731,88484,Won,54.0,46.0,HealthTech,rep_16,Long (60-90d),Medium Risk
D04732,8093,Won,54.6,45.4,SaaS,rep_17,Long (60-90d),Medium Risk
D04733,11644,Lost,54.2,45.8,FinTech,rep_16,Very Long (90-120d),Medium Risk
D04734,21106,Won,55.4,44.6,SaaS,rep_24,Medium (30-60d),High Risk
D04735,15960,Won,55.1,44.9,HealthTech,rep_12,Medium (30-60d),High Risk
D04736,8329,Won,54.1,45.9,EdTech,rep_14,Fast (0-30d),Medium Risk
D04737,29303,Lost,56.3,43.7,Ecommerce,rep_7,Very Long (90-120d),High Risk
D04738,88722,Lost,54.1,45.9,FinTech,rep_2,Long (60-90d),Medium Risk
D04739,4035,Lost,54.9,45.1,FinTech,rep_15,Medium (30-60d),Medium Risk
D04740,19436,Lost,51.7,48.3,FinTech,rep_21,Fast (0-30d),Medium Risk
D04741,6016,Lost,55.2,44.8,FinTech,rep_2,Medium (30-60d),High Risk
D04742,6869,Won,56.1,43.9,HealthTech,rep_17,Medium (30-60d),High Risk
D04743,6457,Lost,55.7,44.3,EdTech,rep_17,Very Long (90-120d),High Risk
D04744,2169,Won,54.1,45.9,FinTech,rep_5,Long (60-90d),Medium Risk
D04745,7030,Won,54.9,45.1,FinTech,rep_4,Very Long (90-120d),Medium Risk
D04746,7949,Lost,55.3,44.7,Ecommerce,rep_15,Medium (30-60d),High Risk
D04747,9300,Won,54.1,45.9,SaaS,rep_6,Fast (0-30d),Medium Risk
D04748,10213,Lost,52.0,48.0,Ecommerce,rep_21,Fast (0-30d),Medium Risk
D04749,8323,Won,54.6,45.4,SaaS,rep_10,Fast (0-30d),Medium Risk
D04750,30961,Lost,53.3,46.7,EdTech,rep_11,Fast (0-30d),Medium Risk
D04751,8032,Lost,54.9,45.1,HealthTech,rep_9,Long (60-90d),Medium Risk
D04752,15584,Won,53.6,46.4,Ecommerce,rep_15,Fast (0-30d),Medium Risk
D04753,47047,Won,53.5,46.5,HealthTech,rep_1,Fast (0-30d),Medium Risk
D04754,60268,Lost,55.1,44.9,SaaS,rep_6,Long (60-90d),High Risk
D04755,2359,Lost,56.0,44.0,SaaS,rep_23,Medium (30-60d),High Risk
D04756,10861,Lost,54.0,46.0,HealthTech,rep_21,Long (60-90d),Medium Risk
D04757,53687,Lost,54.6,45.4,Ecommerce,rep_4,Long (60-90d),Medium Risk
D04758,18452,Lost,55.8,44.2,EdTech,rep_14,Medium (30-60d),High Risk
D04759,15376,Lost,55.2,44.8,HealthTech,rep_9,Very Long (90-120d),High Risk
D04760,5803,Won,55.1,44.9,Ecommerce,rep_25,Very Long (90-120d),High Risk
D04761,10098,Lost,55.2,44.8,EdTech,rep_25,Very Long (90-120d),High Risk
D04762,23941,Won,54.6,45.4,FinTech,rep_5,Long (60-90d),Medium Risk
D04763,6615,Lost,56.3,43.7,HealthTech,rep_18,Medium (30-60d),High Risk
